DO97388a-221023-UK7ca912,UK7ca912-221023-e3f273eb,구름,푸들토이,모르겠어요,4.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494860932/9a782c05.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494860932/9a782c05.jpeg,20.8,25.8,18.5,24.5,USER,USER,USER,USER,01:59.5,1,0,FALSE
DO242882-221011-UK7e2803,UK7e2803-221011-afd7b40e,하리,비숑 프리제,모르겠어요,2.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479737236/25baadea.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479737236/25baadea.jpeg,30,30,20,15,USER,USER,USER,USER,26:55.0,1,0,FALSE
DO4c1bc6-221026-UK82df25,UK82df25-221026-d3d1154c,김덕구,골든 리트리버,모르겠어요,39.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498889236/48bb80b9.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498889236/48bb80b9.jpeg,88,71,51,37,USER,USER,USER,USER,13:16.6,1,0,FALSE
DO341722-221018-UK848d84,UK848d84-220927-b8576d8b,야채,비숑 프리제,모르겠어요,6.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462238901/90ef4e76.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462238901/90ef4e76.jpeg,46,41,23,17,USER,USER,USER,USER,17:53.9,0,0,FALSE
DO392752-221013-UK849684,UK849684-221006-63c28c81,도글이,믹스 소형견,모르겠어요,3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/c2e15817.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/c2e15817.jpeg,12,12,12,12,USER,USER,USER,USER,17:03.6,0,0,FALSE
DO0b11c2-221017-UK849684,UK849684-221006-63c28c81,도글이,믹스 소형견,모르겠어요,3.1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/de2dab17.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/de2dab17.jpeg,30,23,20,11,USER,USER,USER,USER,26:20.6,0,0,FALSE
DOc63de4-221023-UK852f0e,UK852f0e-221023-be412e29,황오키,비숑 프리제,모르겠어요,2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495281391/78e6b93c.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495281391/78e6b93c.jpeg,30,28,17,14,USER,USER,USER,USER,14:37.9,1,0,FALSE
DO169ea7-221027-UK8569d2,UK8569d2-221019-d213a2f5,듀부,말티즈,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2384058106/86be4cb2.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2384058106/86be4cb2.jpeg,24,25,25,15,USER,USER,USER,USER,36:53.5,0,1,FALSE
DOa3b925-221025-UK863a9e,UK863a9e-220810-a5c8fea7,요미,푸들토이,모르겠어요,3.95,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383482970/619d9efe.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383482970/619d9efe.jpeg,38,32,24,18,USER,USER,USER,USER,55:23.6,0,0,FALSE
DOc1e28a-221025-UK87024e,UK87024e-221025-945ce6b9,산이,푸들토이,모르겠어요,1.59,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497989635/e6bb09a8.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497989635/e6bb09a8.jpeg,15,20,10,7,USER,USER,USER,USER,57:15.3,1,0,FALSE
DO10ed2f-221024-UK880462,UK880462-221024-586843fe,빵쀼,푸들토이,모르겠어요,5.4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496622388/5efa07db.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496622388/5efa07db.jpeg,40.4,40,6,10.7,USER,USER,USER,USER,08:49.2,1,0,FALSE
DO5c199a-221018-UK8b1896,UK8b1896-220923-304899cd,타타,푸들 미디엄미니어처,모르겠어요,9.56,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2440328251/3ff70852.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2440328251/3ff70852.jpeg,54.1,34.2,30.2,26.5,USER,USER,USER,USER,42:49.8,0,0,FALSE
DO34f336-221008-UK8d678d,UK8d678d-221008-2f428a70,삼수니,믹스 소형견,모르겠어요,5.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476962940/af98fb76.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476962940/af98fb76.jpeg,30,25,25,15,USER,USER,USER,USER,41:30.8,1,0,FALSE
DO4705a1-221021-UK907359,UK907359-220824-25ad9923,홀리,믹스 소형견,모르겠어요,8.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2401159117/b8297296.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2401159117/b8297296.jpeg,46,40,32,12,USER,USER,USER,USER,50:44.0,0,0,FALSE
DO4e64c9-221021-UK907359,UK907359-220824-25ad9923,홀리,믹스 소형견,모르겠어요,8.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2401159117/0fed645e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2401159117/0fed645e.jpeg,46,40,32,19,USER,USER,USER,USER,56:00.3,0,0,FALSE
DO6b54b3-221013-UK921243,UK921243-221013-3b28db8b,레오,포메라니안,모르겠어요,2.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483040761/60bb3c08.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483040761/60bb3c08.jpeg,31.3,26,8.5,12,USER,USER,USER,USER,16:16.7,1,0,FALSE
DO7c4717-221014-UK92218f,UK92218f-221014-2ec87583,남찌니,웰시 코기,모르겠어요,9.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2484846985/e186c679.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2484846985/e186c679.jpeg,60,70,40,20,USER,USER,USER,USER,34:52.8,1,0,FALSE
DO392baa-221019-UK944833,UK944833-221019-7005fbc3,호두,프렌치 불독,모르겠어요,7.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489889113/e800c2e4.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489889113/e800c2e4.jpeg,50,34,34,12,USER,USER,USER,USER,20:38.4,1,0,FALSE
DOa29bd7-221007-UK956b98,UK956b98-221007-248b379c,은봉,비숑 프리제,모르겠어요,7.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475753978/4018f933.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475753978/4018f933.jpeg,44,43,27,17,USER,USER,USER,USER,49:54.1,1,0,FALSE
DOc69efe-221013-UK97afe8,UK97afe8-221004-68d7778f,ㅇㅇ,믹스 소형견,모르겠어요,3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2363243038/ee825510.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2363243038/ee825510.jpeg,11,11,11,11,USER,USER,USER,USER,51:22.3,0,0,FALSE
DO7d2017-221027-UK97afe8,UK97afe8-221004-68d7778f,도글이,믹스견,모르겠어요,10,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2363243038/be1b397b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2363243038/be1b397b.jpeg,25,16,22,17,USER,USER,USER,USER,21:28.1,0,0,FALSE
DOa527a9-221017-UK9b6406,UK9b6406-221017-c3a1176f,송이,말티즈,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488050898/cc562081.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488050898/cc562081.jpeg,26,32,23,13,USER,USER,USER,USER,32:16.6,1,0,FALSE
DOc8a828-221008-UK9c4d84,UK9c4d84-221008-e3a00d12,뭉이,재패니즈 스피츠,모르겠어요,9.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476050453/c10ae4fa.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476050453/c10ae4fa.jpeg,52,45,32,25,USER,USER,USER,USER,16:16.6,1,0,FALSE
DO7643af-221007-UKa38880,UKa38880-221007-242c808e,보리,닥스훈트,모르겠어요,0.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474697889/d90d3e6d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474697889/d90d3e6d.jpeg,24,26,25,24,USER,USER,USER,USER,24:14.3,1,0,FALSE
DO73c454-221024-UKa3d12e,UKa3d12e-221024-755fd8c1,동구,푸들 미디엄미니어처,모르겠어요,5.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496259001/1d239a6d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496259001/1d239a6d.jpeg,38,35,25,20,USER,USER,USER,USER,20:48.6,1,0,FALSE
DO60753a-221027-UKa4cc9b,UKa4cc9b-221027-c2f30bb8,보리,푸들토이,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2501134795/e781f7dc.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2501134795/e781f7dc.jpeg,25,38,27,20,USER,USER,USER,USER,11:20.9,1,0,FALSE
DO2953ad-221030-UKa7db97,UKa7db97-221030-3571d350,루이,푸들토이,모르겠어요,0.84,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2504830575/a103b64d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2504830575/a103b64d.jpeg,20,17,12,7,USER,USER,USER,USER,37:23.3,1,0,FALSE
DO164b76-221022-UKa8d272,UKa8d272-221022-cdf79005,손오공,아메리칸 코카 스파니엘,모르겠어요,12,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494427366/dadb511f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494427366/dadb511f.jpeg,55,48,34,20,USER,USER,USER,USER,26:01.7,1,0,FALSE
DOc1f2ce-221022-UKa8d272,UKa8d272-221022-cdf79005,손오반,믹스 중형견,모르겠어요,13,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494427366/db3d9e08.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494427366/db3d9e08.jpeg,53,50,35,25,USER,USER,USER,USER,31:56.4,0,0,FALSE
DO443de3-221013-UKa91799,UKa91799-221013-275a76ff,짱구,닥스훈트,모르겠어요,6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2482944119/e317bf9f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2482944119/e317bf9f.jpeg,32.3,27.8,24.2,16.2,USER,USER,USER,USER,04:58.1,1,0,FALSE
DOf91377-221005-UKaad473,UKaad473-221005-3857e901,두유,포메라니안,모르겠어요,4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2471897043/94bd847a.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2471897043/94bd847a.jpeg,20,34,20,24,USER,USER,USER,USER,13:59.0,1,0,FALSE
DO9873ed-221029-UKab24b7,UKab24b7-221029-e879e24f,탄이,포메라니안,모르겠어요,2.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2503847637/14d1d321.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2503847637/14d1d321.jpeg,37,20,22,11,USER,USER,USER,USER,11:15.0,1,0,FALSE
DO9963bb-221011-UKad36c7,UKad36c7-221011-c1c3246a,도담,포메라니안,모르겠어요,4.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479869251/c55285fe.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479869251/c55285fe.jpeg,25.3,28.4,25.3,25.3,USER,USER,USER,USER,15:12.8,1,0,FALSE
DObed03c-221021-UKb581e8,UKb581e8-221021-1df7f82b,단추,포메라니안,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493147675/0668bf78.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493147675/0668bf78.jpeg,42,28,29,17,USER,USER,USER,USER,18:08.9,1,0,FALSE
DO30bc8b-221015-UKb6cd9c,UKb6cd9c-220810-82c22e67,뽀이 ,말티즈,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383034900/1850bb48.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383034900/1850bb48.jpeg,41,32,29,20,USER,USER,USER,USER,42:13.0,0,0,FALSE
DO94cb84-221015-UKb6cd9c,UKb6cd9c-220810-82c22e67,뽀이,말티즈,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383034900/24d82792.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383034900/24d82792.jpeg,41,32,29,16,USER,USER,USER,USER,49:29.8,0,0,FALSE
DO85908a-221016-UKb7f508,UKb7f508-221016-7e0a3881,설기,비숑 프리제,모르겠어요,5.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486626962/a7b8e12b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486626962/a7b8e12b.jpeg,37,50,25,16,USER,USER,USER,USER,31:30.3,1,0,FALSE
DO8ddaa5-221007-UKbac6c9,UKbac6c9-221007-d6c0b3d3,박토리,포메라니안,모르겠어요,6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474725508/7c1f5d24.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474725508/7c1f5d24.jpeg,53,30,33,17,USER,USER,USER,USER,48:58.1,1,0,FALSE
DO9548ed-221016-UKbbc92d,UKbbc92d-221016-9de3b02a,정두온,포메라니안,모르겠어요,3.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486254863/ec05fc5f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486254863/ec05fc5f.jpeg,33.5,13,19,21,USER,USER,USER,USER,11:10.7,0,0,FALSE
DOa3f5dd-221016-UKbbc92d,UKbbc92d-221016-9de3b02a,정두온,포메라니안,모르겠어요,3.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486254863/827d4ce8.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486254863/827d4ce8.jpeg,34,33,19,26,USER,USER,USER,USER,14:39.4,0,0,FALSE
DOfd7767-221014-UKc00565,UKc00565-221014-ae473f19,초코파이,푸들토이,모르겠어요,3.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2484027702/ffc92007.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2484027702/ffc92007.jpeg,26,30,20,15,USER,USER,USER,USER,45:27.2,1,0,FALSE
DO1b11bd-221101-UKc1768c,UKc1768c-221101-758f1597,정보리,믹스견,모르겠어요,16.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2506483624/361c937a.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2506483624/361c937a.jpeg,59,51,39,26,USER,USER,USER,USER,07:20.9,1,0,FALSE
DOf03cb3-221026-UKc3da67,UKc3da67-221026-982fab6e,마루,시츄,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498860970/bfa9c197.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498860970/bfa9c197.jpeg,38,31,25,14,USER,USER,USER,USER,05:04.4,0,0,FALSE
DOfe1313-221020-UKca8cf6,UKca8cf6-220828-458f7216,솔,푸들토이,모르겠어요,3.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2406320575/a82527d3.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2406320575/a82527d3.jpeg,36,32,23,19,USER,USER,USER,USER,59:35.2,0,0,FALSE
DOa83f33-221009-UKcc83ac,UKcc83ac-221009-7f99e32d,빛나,믹스 소형견,모르겠어요,6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2478211549/d7edc7bb.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2478211549/d7edc7bb.jpeg,25,30,25,13,USER,USER,USER,USER,17:48.3,1,0,FALSE
DO0e7069-221006-UKccedba,UKccedba-221006-351d48cc,몰리,말티즈,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474194957/30aa29da.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474194957/30aa29da.jpeg,25.3,25.3,25.3,25.3,USER,USER,USER,USER,31:28.8,1,0,FALSE
DOff9f8a-221018-UKcd09a1,UKcd09a1-221018-feea9100,연탄,푸들토이,모르겠어요,1.41,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488562683/2aba9324.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488562683/2aba9324.jpeg,23,20,14,12,USER,USER,USER,USER,09:34.4,1,0,FALSE
DO8a61fd-221023-UKce0e30,UKce0e30-221023-58149244,최 봄,믹스 중형견,모르겠어요,9.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494786812/fba3fe24.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494786812/fba3fe24.jpeg,55,45,33,22,USER,USER,USER,USER,07:22.2,1,0,FALSE
DO749702-221023-UKce0e30,UKce0e30-221023-58149244,최봄,믹스 중형견,모르겠어요,9.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494786812/93f35518.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494786812/93f35518.jpeg,52,46,33,23,USER,USER,USER,USER,10:46.9,0,0,FALSE
DOf059a9-221017-UKcf2361,UKcf2361-221017-f1b0406c,푸푸,믹스 소형견,모르겠어요,0.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488090914/9ac58975.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488090914/9ac58975.jpeg,22,21,12,8,USER,USER,USER,USER,03:45.2,1,0,FALSE
DO4897d1-221018-UKd51c42,UKd51c42-221018-eb760b44,김순덕,베드링턴 테리어,여자,6.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488671403/cae4b015.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488671403/cae4b015.jpeg,22.5,43,12,17.5,USER,USER,USER,USER,44:31.1,1,0,FALSE
DO8fee66-221007-UKd5a0e4,UKd5a0e4-221007-f6706a2e,소금이,비숑 프리제,모르겠어요,2.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475537028/f0d23b30.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475537028/f0d23b30.jpeg,31,29,20,15,USER,USER,USER,USER,34:30.8,1,0,FALSE
DO40fba9-221023-UKd8b812,UKd8b812-221023-6aaa1490,장만월,시바 이누,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495891323/6960a321.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495891323/6960a321.jpeg,40,40,25,7,USER,USER,USER,USER,08:37.2,1,0,FALSE
DOe42eba-221026-UKd9d4fd,UKd9d4fd-221026-3346824e,앙꼬,비숑 프리제,모르겠어요,1.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2499153035/c96043f1.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2499153035/c96043f1.jpeg,25,27,16,11,USER,USER,USER,USER,01:27.5,1,0,FALSE
DO3911f3-221017-UKda85ec,UKda85ec-221017-64a9059a,까미,믹스 소형견,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487079484/90a50f44.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487079484/90a50f44.jpeg,46,46,24,25,USER,USER,USER,USER,16:18.6,1,0,FALSE
DObbea83-221028-UKdecbac,UKdecbac-221028-e2c33df6,아령,퍼그,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2502315375/1c1fbd28.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2502315375/1c1fbd28.jpeg,47.14,33.32,31.5,16.01,USER,USER,USER,USER,52:19.1,1,0,FALSE
DO6fc5e2-221021-UKdf95c9,UKdf95c9-221021-72d79e64,해리,말티즈,모르겠어요,3.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493280405/4d44d83d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493280405/4d44d83d.jpeg,35.96,29.87,22.95,14.37,USER,USER,USER,USER,02:55.1,1,0,FALSE
DO1bfb5b-221018-UKdff9a5,UKdff9a5-221018-bd9dc940,마리,보더콜리,모르겠어요,15,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488420735/295e9b26.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488420735/295e9b26.jpeg,65,40,43,39,USER,USER,USER,USER,04:21.5,1,0,FALSE
DOaac882-221018-UKe0b209,UKe0b209-221018-b4df7e0a,뭉치,포메라니안,모르겠어요,3.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489212266/bd9fa1fc.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489212266/bd9fa1fc.jpeg,28.5,35,11.5,6,USER,USER,USER,USER,09:32.2,1,0,FALSE
DOec85a1-221016-UKe2c137,UKe2c137-221016-8051b3f7,설탕,비숑 프리제,모르겠어요,4.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486846720/38bbecaa.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486846720/38bbecaa.jpeg,39,34,24.2,17.5,USER,USER,USER,USER,38:29.9,0,0,FALSE
DO1c3368-221012-UKe67ae0,UKe67ae0-221006-626fc91b,도글링,믹스 소형견,모르겠어요,6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/12b1a2f8.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/12b1a2f8.jpeg,25.3,25.3,25.3,25.3,USER,USER,USER,USER,38:56.6,0,0,FALSE
DO891d79-221013-UKe67ae0,UKe67ae0-221006-626fc91b,초코,믹스 소형견,모르겠어요,20,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/6c54ee22.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/6c54ee22.jpeg,25.3,25.3,25.3,25.3,USER,USER,USER,USER,20:50.4,0,0,FALSE
DO0ded57-221013-UKe67ae0,UKe67ae0-221006-626fc91b,초코,믹스 소형견,모르겠어요,8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/8f9d7b45.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2361128404/8f9d7b45.jpeg,50,36,32,14,USER,USER,USER,USER,24:38.5,1,0,FALSE
DOc11257-221017-UKe83cf7,UKe83cf7-221017-10c9fa9d,김구름,비숑 프리제,모르겠어요,1.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487310901/e671d715.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487310901/e671d715.jpeg,22.3,19.9,14.5,9.5,USER,USER,USER,USER,18:28.0,0,0,FALSE
DO12cd23-221013-UKe848cf,UKe848cf-221013-c4732f12,하양,말티즈,모르겠어요,4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483945643/c451b690.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483945643/c451b690.jpeg,25.3,25.3,25.3,25.3,USER,USER,USER,USER,20:00.6,1,0,FALSE
DO666839-221017-UKe8c4e3,UKe8c4e3-221017-ade56d61,모찌,비숑 프리제,모르겠어요,11.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487962442/5a018214.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487962442/5a018214.jpeg,50,37,37,17,USER,USER,USER,USER,26:15.1,1,0,FALSE
DOa9832f-221011-UKf0fa6f,UKf0fa6f-221010-5a7188c4,로라,말티즈,모르겠어요,1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479162995/c0b172f2.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479162995/c0b172f2.jpeg,25,15.9,14.9,20.5,USER,USER,USER,USER,31:26.3,1,0,FALSE
