[ODD STUDIO] 신호등 양면패딩 자켓 (더스티블루&베이지),923,옷도 따뜻하고 패딩가방까지 구성도 좋아요! 같이 주신 옷도 이쁘네요:) ,네****,2021-12-30 05:09:01,옷도 따뜻하고 패딩가방까지 구성도 좋아요! 같이 주신 옷도 이쁘네요:)(2021-12-29 19:15:38 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트  (아이보리&핫핑크),922,작년에 백화점에서 패딩조끼 하나 사서 입혔는데 가볍고 옷입기 싫어하는 울 애도 잘 입더라구요 근데 밀 ... ,네****,2021-12-29 05:13:12,작년에 백화점에서 패딩조끼 하나 사서 입혔는데 가볍고 옷입기 싫어하는 울 애도 잘 입더라구요 @>@근데 밀 큰걸 샀는데도 애가 너무 커져서 많이 못입혀서 @>@둘째 물려주고 xl로 하나 더 샀어요 @>@잘 맞고 넘 이뻐요 @>@조끼하나 샀는데 사은품이 두개나 와서 더 감동이에요 티도 도톰하니 면도 좋고 장난감도 넘 감사해요 @>@품질이 좋아서 다시 찾게됬는데 @>@여기 제품 정말 좋네요(2021-12-28 20:04:36 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면 패딩 베스트  (더스티블루&베이지),921,하네스 구멍있고 따뜻해보여서 가슴둘레 대략35 등길이 30인 아이 M사이즈 구매했어요. 패딩만 입히니 약간 ... ,네****,2021-12-23 02:22:16,하네스 구멍있고 따뜻해보여서 가슴둘레 대략35 등길이 30인 아이 M사이즈 구매했어요. 패딩만 입히니 약간 여유있긴한데 팔부분이 살짝 입힐 때 불편한 느낌이있고 아래지퍼인 점이 아쉽네요. 그리고 이너입히고 하네스하고 입히면 작을 것같아 불안해요..L사이즈 다른 아이입히려고 샀던거 입혀보니 그건 또 많이 큰 느낌이고 옷은 따뜻하고 좋을 것같은데 개인적으로는 조금 아쉬워요...@>@패딩은 있어야할 것같아서 저희 집 댕댕이들은 입히려면 이건 이것만 단독으로 입혀야할 것같아요(2021-12-22 01:22:21 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트  (옐로우&웜그레이),914,만족 ,네****,2021-12-16 03:16:14,색깔도 쨍한 노란색이라 모색상관없이 잘어울리고@>@무엇보다 가볍고 따뜻합니다!  양면패딩이라 뒤집어 입을수있고..@>@강아지패딩 5만원 넘어가는곳이 많던데  가성비는 오드펫 신호등패딩 따라올것이 없네요^^@>@둘째가 등길이에비해 가슴둘레가 통통해서 사이즈교환신청드렸는데..@>@전화상담도 친절히 진행해주셨고@/@.@>@상품 반품 수거하자마자 바로새상품 발송해주셔서 급추워진 요즘 날씨에 잘 입힐수 있었어요~~@>@정말 감사합니다^^ 번창하세요!!(2021-12-15 09:54:45 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 누또 인형 방수헤어밴드 (스누드),913,거의 일년째 껴또 헤어밴드를 잘 사용하고 있다가 오래 사용하니조금씩 늘어나는 것 같은 기분에 새거를 살... ,네****,2021-12-12 03:24:01,거의 일년째 껴또 헤어밴드를 잘 사용하고 있다가 오래 사용하니@>@조금씩 늘어나는 것 같은 기분에 새거를 살까 고민하던 도중@/@ 보라색 처돌이 집사 눈에 누또 헤어밴드가 눈에 들어와 바로 사버렸습니다@/@@/@^__^ 저희 애는 씻을때 보다 밥 먹일때 귀랑 얼굴털에 뭍히지 말라고 씌워주는 편인데 효과 만점이에요:) 워낙 잘 사용하던 제품이라 이번제품도 완전 만족하며 사용하고 있고@/@ 보라색도 너무 잘 뽑아주셔서 대대 만족 중입니다! 밥 먹을때 사용하다보니스누드 테두리에 습식이 많이 뭍는데도 물에 잘 씻겨져서 스누드용으로는 무조건 오드펫꺼만 사용해요^__^@>@@>@참 하나 의문점이 있다면@/@ 작년에 산 껴또 헤어밴드보다 조금 커진 거 같더라구요~ 제 제품만 그런건지는 모르겠는데@/@말티즈 아이한테 씌우기에 조오금 큰 감은 있지만 헤어밴드가 짱짱하니 고정은 잘 되서 문제 없이 잘 사용 중입니다^^(2021-12-11 11:37:41 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트 (민트&라벤더),912,만족 ,네****,2021-12-11 04:58:04,다른 싸이트보다 저렴라게 구매했어요 품질도 저렴해 보이지 않고 좋네요 따뜻한 겨울되겠어요~(2021-12-10 16:07:09 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 뉴데일리베베 버튼티셔츠-밤비,911,너무 귀여워요 다른 옷들은 잘 안입고 벗으려고 하는데 요건 잘입고있어요 ㅠ ㅠ ,네****,2021-12-11 04:40:25,너무 귀여워요 다른 옷들은 잘 안입고 벗으려고 하는데 요건 잘입고있어요 ㅠ ㅠ(2021-12-10 16:16:39 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면 패딩 베스트  (더스티블루&베이지),910,만족 ,네****,2021-12-10 03:29:47,우선 패딩이 가벼워서 산책할때 강아지가 편안해해요! 이쁘기도 너무 이쁘구요!(2021-12-09 10:26:20 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 자켓  (민트&라벤더),909,넘 귀여워요😋 [1],임****,2021-12-09 16:09:23,살까말까 고민하다가 또 사려고 하니 색이 너무 많아서 고민하다가고민하던 시간들이 무색하게 가볍고 맘에 들어요사실 멈머가 급 살이쪘는지 컸는지 사이즈가 작아서한치수 큰사이즈로 구매하려고 하다가 리뷰 남겨요교환안하고. 다른 멈무 줘서 커플템으로 입힐라구요
[ODD STUDIO]또또또친구들 하네스 껴또(그린) ★세트 리쉬줄 포함★,908,만족 ,네****,2021-12-09 06:37:58,옷입으면 잘 안움직이는데 이건 편한지 잘 걸어요~~(2021-12-08 23:52:29 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면 패딩 베스트  (더스티블루&베이지),907,만족 ,네****,2021-12-08 06:19:29,정사이즈예요ㅎㅎ근데 앞자크라...입고벗기가 좀ㅠㅠㅠ불편해요(2021-12-07 22:12:27 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 자켓  (피치코랄&딥그린),906,한사이즈 업 했더니 등길이 딱 맞고 좋아요 가볍고 따듯할것 같아용 ,네****,2021-12-08 06:15:37,한사이즈 업 했더니 등길이 딱 맞고 좋아요 가볍고 따듯할것 같아용(2021-12-07 22:16:12 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트 (민트&라벤더),899,너무귀엽고 가벼워서 받아보고 주변에 추천했어요 ,네****,2021-12-02 04:47:18,너무귀엽고 가벼워서 받아보고 주변에 추천했어요(2021-12-01 16:40:26 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 자켓  (민트&라벤더),898,너무 만족해요 [1],이****,2021-11-28 13:15:37,배송도 빠르고 너무 예뻐요.디테일도 좋고 만족해요 :-)
,897,만족 ,네****,2021-11-25 04:42:59,잘 늘어나서 편하게 입어요(2021-11-24 16:22:18 에 등록된 네이버 페이 구매평)
,896,만족 ,네****,2021-11-25 04:42:59,색상 너무이쁘고 따뜻해요(2021-11-24 16:22:00 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 뉴 데일리 베베 티셔츠 - 초코베어(바이올렛)(S-XL),895,이뻐요 [1],장****,2021-11-24 12:19:54,배송도빠르고 제품맘에들어요 완전 강추합니다 귀욥네요.잘입힐게요
[ODD STUDIO] 뉴데일리베베 버튼티셔츠-도토리,894,이뻐요 [1],장****,2021-11-24 12:19:04,M주문했는데 작을거 같기도 늘어날거 같기도근더 귀욥네요.늘어날거 같아요ㅋ잘입힐게요
[ODD STUDIO] 신호등 양면패딩 베스트 (민트&라벤더),893,이뻐요 [1],장****,2021-11-18 12:01:20,일단배송이 빠라서 좋아요옷받고놀랬어요.너무가볍고 이뻐서요.감사합니다 
[ODD STUDIO] 신호등 양면패딩 베스트 (민트&라벤더),892,만족 ,네****,2021-11-17 03:53:03,보들보들좋아요 색감도좋고(2021-11-16 12:45:05 에 등록된 네이버 페이 구매평)
