UKb691f4-220925-5e0c16c0,바비,비숑 프리제,모르겠어요,5.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2443429101/1be65644.jpeg,40,34,28,15,USER,USER,USER,USER,47:57.1,1,0,TRUE
UK6c55f7-220925-a81a802c,두리,포메라니안,모르겠어요,2.75,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2443572706/4c3c4d44.jpeg,35.94,32.1,18.09,13.29,USER,USER,USER,USER,36:31.3,1,0,TRUE
US222225-220812-fec4081c,최미니,포메라니안,모르겠어요,3.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/mini0724/6a7f9c42.jpeg,38.48,34.66,19.36,14.45,USER,USER,USER,USER,57:54.3,0,0,TRUE
UKec5c2c-220926-19217e03,여름,말티즈,모르겠어요,1.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2444128812/b30463dd.jpeg,30,19,22,10,USER,USER,USER,USER,18:02.2,1,0,TRUE
UK7c9027-220926-bff5b979,아리,믹스 소형견,모르겠어요,8.4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2444841189/ec3acfe7.jpeg,49,37,30,24,USER,USER,USER,USER,37:13.8,1,0,TRUE
UK13dc29-220926-b84ae2d5,지니,푸들 미디엄미니어처,모르겠어요,4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2445127756/cfd43098.jpeg,38,30,23,22,USER,USER,USER,USER,11:08.5,1,0,TRUE
UK502016-220926-2edb9e43,하쿠,푸들 미디엄미니어처,모르겠어요,6.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2445132213/9c2133e2.jpeg,43.7,35,25.1,20.3,USER,USER,USER,USER,14:10.4,1,0,TRUE
UK4f4530-220926-31ffaad7,라온,푸들토이,모르겠어요,3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2445213825/be965c2a.jpeg,36,28,22,20,USER,USER,USER,USER,14:06.9,1,0,TRUE
UK9a676a-220926-d6b39a64,복순이,믹스 중형견,모르겠어요,10,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2445333022/3f3407f4.jpeg,36,38,29.5,26,USER,USER,USER,USER,43:01.6,1,0,TRUE
UKd60eec-220926-ad88a4c1,김개똘,믹스 소형견,모르겠어요,9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2445347848/5b3ada37.jpeg,35,40,35,40,USER,USER,USER,USER,54:10.0,1,0,TRUE
UK0ae7bb-220927-1a95b3ee,한똘,푸들토이,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2445932823/b5fbd36d.jpeg,36,29,20,19,USER,USER,USER,USER,09:02.4,1,0,TRUE
UK5fa499-220927-039544ec,까미,푸들 미디엄미니어처,모르겠어요,10,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2454122712/9150de39.jpeg,53,30.8,33,24.3,USER,USER,USER,USER,11:45.1,1,0,TRUE
UK5c7c1e-220927-5e144a1e,후추,믹스 소형견,모르겠어요,5.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462211285/bde2f0e1.jpeg,38,27,23,18,USER,USER,USER,USER,29:18.6,1,0,TRUE
UKc0a940-220928-d42fa582,또리,믹스 소형견,모르겠어요,6.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462248314/ef347b9d.jpeg,70,208,60,325,USER,USER,USER,USER,08:22.4,1,0,TRUE
UK10ca31-220928-f83e05a2,앵두,닥스훈트,모르겠어요,8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462253628/cd280a53.jpeg,48,42,32,10,USER,USER,USER,USER,13:30.4,1,0,TRUE
UK64d281-220928-2bb1a3f5,마루,시츄,모르겠어요,4.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462283165/5ccf22a2.jpeg,38,33,25,24,USER,USER,USER,USER,48:26.1,1,0,TRUE
UK25ff97-220928-72b9b9ad,두비,푸들 미디엄미니어처,모르겠어요,6.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462302569/921a3820.jpeg,46,39,22,40,USER,USER,USER,USER,18:46.4,1,0,TRUE
UK34e135-220928-e3b5da9e,두루,웰시 코기,모르겠어요,9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462377144/0ffe5eaf.jpeg,35,42,32,15,USER,USER,USER,USER,32:48.2,1,0,TRUE
UKb2b86d-220928-0fa28e95,따꿍이,비숑 프리제,여자,2.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462427917/e1497657.jpeg,31.44,27.71,19.03,14.54,USER,USER,USER,USER,15:01.8,1,0,TRUE
UKa51df1-220928-4bddba72,또리,푸들토이,모르겠어요,8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462484670/8476c5f7.jpeg,49.8,49.1,20.1,20.1,USER,USER,USER,USER,20:15.4,1,0,TRUE
UKf4f6b0-220928-12f218c4,코코,시츄,모르겠어요,4.1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462499859/63edc31e.jpeg,34,31,24,14,USER,USER,USER,USER,34:21.3,1,0,TRUE
UKf6b547-220928-eff97eaf,김마요,포메라니안,모르겠어요,3.1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462869006/ad7679d0.jpeg,37,22,28,11,USER,USER,USER,USER,29:01.5,0,0,TRUE
UK16f504-220928-e3a1ba55,테스트,믹스 소형견,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/f1bf4040.jpeg,12,12,12,12,USER,USER,USER,USER,37:55.2,0,0,TRUE
UKbad36e-220929-53bd50fd,오감자,믹스 대형견,모르겠어요,8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2464037586/9030e175.jpeg,25,40,20,25,USER,USER,USER,USER,11:48.9,1,0,TRUE
UK288b7a-220929-b5a49af1,숑숑,비숑 프리제,모르겠어요,5.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2464829867/7b1db1c7.jpeg,34,43,27.6,20,USER,USER,USER,USER,44:32.1,1,0,TRUE
UKd22880-220930-cdffe0a4,솜이,포메라니안,모르겠어요,2.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2464929174/e50afe90.jpeg,42,62,20.5,15,USER,USER,USER,USER,12:13.4,1,0,TRUE
UK60e4d6-220930-644c70bb,깜돌이,닥스훈트,모르겠어요,50,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2465374284/efe8f94a.jpeg,70,60,34,44,USER,USER,USER,USER,18:19.1,0,0,TRUE
UK60e4d6-220930-644c70bb,깜돌이,닥스훈트,모르겠어요,53,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2465374284/cee1cec5.jpeg,80,80,56,33,USER,USER,USER,USER,20:19.1,0,0,TRUE
UKc1f8b7-220813-2aa59fec,또랑이,믹스 소형견,모르겠어요,2.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2386478393/9e78b17b.jpeg,31,26,20,14,USER,USER,USER,USER,25:25.4,1,0,TRUE
UK0b0b2d-220930-815417cd,별,시츄,모르겠어요,6.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2465789925/10440196.jpeg,44,35,26,16,USER,USER,USER,USER,39:23.4,1,0,TRUE
UK48c0bf-220930-7a2a31be,모야,비숑 프리제,모르겠어요,0.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2466219114/147d20ad.jpeg,19.5,14,13.5,7,USER,USER,USER,USER,39:30.1,1,0,TRUE
UK2f42f3-220930-1fefb85c,보리,푸들토이,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2466224441/66c5df73.jpeg,40,25,25,18,USER,USER,USER,USER,44:33.4,1,0,TRUE
UK42c1ba-221001-b41f57d5,박복실,푸들토이,모르겠어요,2.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467086645/5a27ca0e.jpeg,26,26,23,15,USER,USER,USER,USER,10:04.0,1,0,TRUE
UK9df625-221001-47543f66,모찌,푸들토이,모르겠어요,7.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467220487/b2177ba1.jpeg,49,42,28.3,23.5,USER,USER,USER,USER,52:53.3,1,0,TRUE
UK3fa73e-221001-5a6c521d,몽땅이,닥스훈트,모르겠어요,6.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467448809/56516ca2.jpeg,42.65,38.88,28.03,11.71,USER,USER,USER,USER,52:12.7,1,0,TRUE
UKa8104f-221002-49b11e4b,스푸,푸들스탠다드,여자,14,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467643915/446fbc42.jpeg,60,59,33,39,USER,USER,USER,USER,36:40.2,0,0,TRUE
UKdaa13e-221002-a0bc6ca4,신문지,골든 리트리버,모르겠어요,22,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467700939/f303140e.jpeg,66.78,50.54,40.2,30.76,USER,USER,USER,USER,16:21.0,1,0,TRUE
UKaf983a-221002-087f3bbd,뚜뚜,비숑 프리제,모르겠어요,11,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467739983/18c2dada.jpeg,20,25,22,12,USER,USER,USER,USER,38:58.1,1,0,TRUE
UKc20d66-220810-c514a1f3,옭쿠키,기타,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2383030338/23cbe914.jpeg,40,33,28,11,USER,USER,USER,USER,18:29.3,0,0,TRUE
UK7e87a9-221002-f8bd4ae9,토토,아메리칸 코카 스파니엘,모르겠어요,8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2467838015/2e633a04.jpeg,46,25,25,23,USER,USER,USER,USER,36:39.0,1,0,TRUE
UK715ed6-221002-01ab443c,이뽀롱,믹스 소형견,모르겠어요,3.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2468123251/9c69da72.jpeg,36,33,20,16,USER,USER,USER,USER,45:32.2,1,0,TRUE
UK4f335b-221002-5c5f94bc,김금동,골든 리트리버,모르겠어요,32,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2468352427/b2ad7022.jpeg,84,70,47,60,USER,USER,USER,USER,47:10.0,1,0,TRUE
UKc8b1ec-221003-605f5837,초코,푸들 미디엄미니어처,모르겠어요,2.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469009258/0a5976b7.jpeg,31.22,27.13,19.45,15.67,USER,USER,USER,USER,37:29.3,0,0,TRUE
UKc8b1ec-221003-605f5837,모찌,치와와,모르겠어요,4.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469009258/9ab3833c.jpeg,39.89,28.86,26.64,17.99,USER,USER,USER,USER,42:23.4,0,0,TRUE
UKa5ed8e-221003-48750d3e,망고,포메라니안,모르겠어요,4.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469049194/85d029aa.jpeg,25.5,25,15,25.3,USER,USER,USER,USER,57:33.3,1,0,TRUE
UKd5278b-221003-99227166,바다,포메라니안,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469117267/2713ccb0.jpeg,43,34,28,20,USER,USER,USER,USER,34:10.0,1,0,TRUE
UK281fe7-221003-af5f7b2c,댕이,포메라니안,모르겠어요,6.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469280953/320ffa88.jpeg,48,40,32,19,USER,USER,USER,USER,54:57.3,1,0,TRUE
UKc10e05-221003-0efa0f2d,구름,비숑 프리제,모르겠어요,6.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469315957/ff2796db.jpeg,49,40,33,14,USER,USER,USER,USER,22:12.1,1,0,TRUE
UK6d66f1-221003-c39c8bab,깡이,푸들토이,모르겠어요,5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469396149/09d35b16.jpeg,42,36,28,22,USER,USER,USER,USER,23:46.4,1,0,TRUE
UK00ca73-221003-d8d9ff4e,쪼랭,비숑 프리제,모르겠어요,4.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469484226/8043f4c5.jpeg,40,30,25,15,USER,USER,USER,USER,29:30.4,1,0,TRUE
UKf78823-221003-e126c095,우유,믹스 소형견,모르겠어요,1.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2469837653/18152b22.jpeg,26,23,25,12,USER,USER,USER,USER,51:08.2,1,0,TRUE
UK8073da-221003-bd39b0e1,행복,말티즈,모르겠어요,2.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2470041226/8d701e79.jpeg,30,25,20.5,16,USER,USER,USER,USER,17:13.2,1,0,TRUE
UKb5c4d7-220803-cc7bb7c4,하늘,말티즈,모르겠어요,3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2372557662/3540ea9a.jpeg,34,28,22,14,USER,USER,USER,USER,22:03.3,0,0,TRUE
UKe8a56c-221004-02f46498,구름이,말티즈,모르겠어요,4.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2470468517/b2c39bbc.jpeg,27,32,23,17,USER,USER,USER,USER,29:02.3,1,0,TRUE
UKc42cd2-221004-a4e147d1,로라,휘핏,모르겠어요,13,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2470520163/292250f2.jpeg,57,48,31,37,USER,USER,USER,USER,19:58.3,1,0,TRUE
UK97afe8-221004-68d7778f,두부,포메라니안,모르겠어요,3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2363243038/ad58b75b.jpeg,37,25,23,14,USER,USER,USER,USER,16:29.8,1,0,TRUE
UK20330a-221004-84182226,로또,푸들 미디엄미니어처,모르겠어요,4.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2470773623/6c005ce3.jpeg,40,49,25,30,USER,USER,USER,USER,27:11.0,1,0,TRUE
